video,numFrame,seconds,fps,rfps,subset,featureFrame,duration_second,duration_frame
v_08ItAtlb60Q,1920,80.179,24,23.94641989,training,1920,80.18,1920
v_08P5E8jltVg,1869,77.92699999999999,24,23.98398501,testing,1872,77.93,1869
v_08ZbVaYzAl4,1573,63.02,25,24.96033005,testing,1568,63.02,1573
v_08afjR_3SwI,1829,61.184,30,29.89343619,training,1824,61.18,1829
v_08uNrWxxHGY,5762,192.31,30,29.96204046,training,5760,192.31,5762
v_08wKlw4a_so,757,25.31,30,29.90912683,training,752,25.31,757
v_09G6PvM5q9Y,4875,203.22,24,23.98878063,training,4880,203.22,4875
v_09Kr5TQ9DHQ,2930,122.25399999999999,24,23.96649598,training,2928,122.25,2930
v_09MaNbzc2TA,4302,143.616,30,29.95487968,training,4304,143.62,4302
v_09ocXmGF-T4,1187,47.531000000000006,25,24.9731754,testing,1184,47.53,1187
v_0A-p1Q0rseE,3071,102.52,30,29.95513071,training,3072,102.52,3071
v_0AX436vpIBY,2084,83.499,25,24.95838274,testing,2080,83.5,2084
v_0AbJgWxIYVI,6061,202.08,30,29.99307205,validation,6064,202.08,6061
v_0AjYz-s4Rek,2045,81.851,25,24.98442291,training,2032,81.85,2045
v_0B4T3GIkMZw,2587,86.38,30,29.94906228,testing,2592,86.38,2587
v_0BHufmWSI6Y,4353,145.311,30,29.95643826,validation,4352,145.31,4353
v_0BLpSquuZFM,5191,173.36,30,29.94347024,testing,5184,173.36,5191
v_0BXBfSWIR2k,165,6.73,25,24.51708767,training,144,6.73,165
v_0Bd8Js6Pf6E,2041,68.15100000000001,30,29.94820325,training,2032,68.15,2041
v_0BtHd6dvm78,441,34.0,13,12.97058824,testing,416,34.0,441
v_0CTnYEE7rdo,4448,148.31,30,29.99123458,training,4448,148.31,4448
v_0CZuZZ17mck,4967,198.74,25,24.99245245,testing,4960,198.74,4967
v_0CyA_OyN7zU,3976,132.958,30,29.90418027,testing,3984,132.96,3976
v_0D7IzGA1yNE,2164,90.34899999999999,24,23.951565600000002,testing,2160,90.35,2164
v_0D9EmyHxhcg,5827,194.43900000000002,30,29.96826768,training,5824,194.44,5827
v_0DEF7Mp7ZP4,4264,142.339,30,29.95665278,training,4256,142.34,4264
v_0DFbXnXdGIQ,3906,130.43,30,29.94709806,testing,3904,130.43,3906
v_0DMrpd7yoAc,568,19.018,30,29.86644232,testing,560,19.02,568
v_0DsdxtAvHDk,1538,61.58,25,24.97564144,testing,1536,61.58,1538
v_0E0t_6jIkvw,6948,231.921,30,29.95847724,testing,6944,231.92,6948
v_0EDEA8dZeGo,3354,134.21200000000002,25,24.99031383,training,3344,134.21,3354
v_0EbXjHsMBmM,6236,208.144,30,29.96002767,training,6240,208.14,6236
v_0EdDWY0Zuqw,5381,179.93,30,29.90607458,validation,5376,179.93,5381
v_0EepbsAtiDk,5589,186.55,30,29.959796299999997,validation,5584,186.55,5589
v_0EewuppFjEw,1653,55.148,30,29.97388845,validation,1648,55.15,1653
v_0F8F-ON083s,1668,66.78,25,24.97753819,validation,1664,66.78,1668
v_0FTaJwbFdZI,5089,203.66,25,24.98772464,training,5088,203.66,5089
v_0Ffvglar63w,2002,66.827,30,29.95795113,testing,2000,66.83,2002
v_0FgX7ryQ8hI,5469,182.579,30,29.95415683,testing,5472,182.58,5469
v_0FuZcOAxfJ8,892,60.023,15,14.86096996,testing,896,60.02,892
v_0GWJ-VHFlTk,1984,66.25,30,29.94716981,validation,1984,66.25,1984
v_0GpNcvAVWVg,5818,194.09599999999998,30,29.9748578,training,5792,194.1,5818
v_0Gr4aKQzGYk,2018,67.43,30,29.92733205,training,2016,67.43,2018
v_0HhNhRExwSQ,4014,133.86,30,29.98655312,validation,4016,133.86,4014
v_0HrPpZa_xv8,628,20.991,30,29.91758373,training,624,20.99,628
v_0IAcCT2UT8c,1995,66.619,30,29.94641168,testing,1984,66.62,1995
v_0IFJNGqjsUQ,3537,118.1,30,29.9491956,training,3536,118.1,3537
v_0IIVlMtO520,6167,206.24,30,29.90205586,testing,6160,206.24,6167
v_0IN40z63WAU,5798,232.014,25,24.9898713,training,5792,232.01,5798
v_0IxId05Eo6k,2127,85.171,25,24.97328903,training,2128,85.17,2127
v_0J55EGFLglQ,593,19.854,30,29.86803667,training,592,19.85,593
v_0JCM9uzZafU,6831,228.0,30,29.96052632,training,6832,228.0,6831
v_0JHOEr3YdNM,6011,200.46,30,29.98603213,validation,6016,200.46,6011
v_0JgcRWHCi4c,680,22.779,30,29.85205672,validation,672,22.78,680
v_0Jhynsxxv_M,3428,114.48,30,29.94409504,testing,3424,114.48,3428
v_0JpULUYPDX0,2997,100.03,30,29.961011699999997,training,2992,100.03,2997
v_0K1SrDmREzs,1575,52.62,30,29.93158495,training,1568,52.62,1575
v_0KTued0g034,851,56.82,15,14.97712073,validation,848,56.82,851
v_0KqeKi2CBqg,2209,88.49,25,24.96327269,validation,2208,88.49,2209
v_0KwSF8NdEug,5220,217.78,24,23.96914317,training,5216,217.78,5220
v_0L959X4oxaY,1767,59.095,30,29.90100685,training,1760,59.09,1767
v_0LJ1mSpqGJg,4609,192.33,24,23.96402017,validation,4608,192.33,4609
v_0L_CxBasznE,380,25.4,15,14.96062992,testing,384,25.4,380
v_0Lc7aCtT2XU,206,6.92,30,29.76878613,testing,208,6.92,206
v_0LebHO3TvzE,554,18.55,30,29.86522911,training,544,18.55,554
v_0Lw6MFCE4xw,5387,215.575,25,24.98898295,testing,5360,215.57,5387
v_0McanL-Gob8,6853,228.72,30,29.96239944,training,6848,228.72,6853
v_0Mn0gxECBLA,1885,63.07,30,29.88742667,training,1872,63.07,1885
v_0MtST08F2Xc,552,36.851,15,14.97924073,training,544,36.85,552
v_0MyaFtXcTKI,5447,217.892,25,24.99862317,training,5440,217.89,5447
v_0N8iIUS660o,3223,128.987,25,24.9870142,validation,3216,128.99,3223
v_0NaL4it1TVk,4404,176.29,25,24.98156447,testing,4384,176.29,4404
v_0NgQr2-AieQ,1767,59.05,30,29.9237934,validation,1744,59.05,1767
v_0NrS_wVpo-o,3660,122.068,30,29.983288,testing,3664,122.07,3660
v_0O589B9zr84,3442,114.92,30,29.95127045,training,3440,114.92,3442
v_0OxOI3sAIrM,1930,80.551,24,23.95997567,training,1920,80.55,1930
v_0PLaN0hmMDY,7038,234.73,30,29.98338517,training,7040,234.73,7038
v_0PS48XWOsKA,1951,65.09,30,29.97388232,validation,1952,65.09,1951
v_0PbmXOVIwGc,2057,120.84,17,17.0225091,training,2048,120.84,2057
v_0PmrImNqA2w,1625,54.288999999999994,30,29.93239883,validation,1616,54.29,1625
v_0PnAEoMx-v0,2868,95.76,30,29.94987469,training,2864,95.76,2868
v_0PyY_iHBZHk,2623,105.12,25,24.95243531,training,2624,105.12,2623
v_0Q9RHSEFeMI,4990,166.58,30,29.955576899999997,training,4992,166.58,4990
v_0Q9lJXWwjFg,2798,93.76,30,29.84215017,testing,2800,93.76,2798
v_0QDPpdms08g,2870,119.65,24,23.98662766,training,2864,119.65,2870
v_0QNcOwi5bu8,1007,33.669000000000004,30,29.9088182,validation,1008,33.67,1007
v_0Qed9-9yp9Q,5238,209.63,25,24.98688165,training,5232,209.63,5238
v_0QjoAi4b1Lw,3220,128.85,25,24.9902988,testing,3216,128.85,3220
v_0QyHaXliXKs,4748,158.57,30,29.942612100000005,training,4752,158.57,4748
v_0RIc6mwDRaQ,3803,158.52,24,23.99066364,validation,3808,158.52,3803
v_0RUMAGGab1k,3729,124.48,30,29.95661954,training,3728,124.48,3729
v_0RUs80IYF38,709,29.629,24,23.9292585,training,704,29.63,709
v_0RYLNnfWeBg,4210,168.53099999999998,25,24.98056737,testing,4208,168.53,4210
v_0RZ5_8VD4vc,1195,39.939,30,29.92062896,training,1200,39.94,1195
v_0S0fNrI4oVs,2570,85.821,30,29.946050500000002,training,2560,85.82,2570
v_0SS16APU65E,2325,77.624,30,29.95207668,testing,2320,77.62,2325
v_0SmA1cGocz4,5136,214.274,24,23.96931032,training,5136,214.27,5136
v_0T14tLwBafQ,1151,38.429,30,29.95133883,training,1152,38.43,1151
v_0T1FKHx3yOk,5693,237.49400000000003,24,23.9711319,training,5696,237.49,5693
v_0T7yANM5I5Y,553,22.22,25,24.88748875,training,544,22.22,553
v_0U7_h4uasNY,2880,115.311,25,24.97593465,testing,2880,115.31,2880
v_0UR4hXxt68E,4987,207.84,24,23.99441878,training,4992,207.84,4987
v_0UTrTg3DF5g,2073,86.52,24,23.95977809,testing,2064,86.52,2073
v_0UcBldDI0RA,4690,156.57299999999998,30,29.95407893,training,4688,156.57,4690
v_0Um-HgjcnXY,2746,91.67299999999999,30,29.95429407,testing,2736,91.67,2746
v_0V8mzi_89Fw,3585,119.56,30,29.984944800000005,validation,3584,119.56,3585
v_0VHUSC4YFT4,2593,86.52,30,29.96994914,training,2592,86.52,2593
v_0VVNybUx7DE,5623,224.98,25,24.99333274,validation,5616,224.98,5623
v_0VklWRtiNyw,2692,179.513,15,14.99612841,testing,2688,179.51,2692
v_0VoNAs7Ia0A,3922,148.283,26,26.44942441,validation,3920,148.28,3922
v_0W11dYp51EM,4573,152.486,30,29.98963839,testing,4576,152.49,4573
v_0WJX2A6PSnA,527,22.035999999999998,24,23.91541115,training,528,22.04,527
v_0WMReYXyDXs,2523,84.242,30,29.9494314,testing,2528,84.24,2523
v_0WRxp0X0edY,4771,159.243,30,29.96050062,training,4768,159.24,4771
v_0WVkoTBmhA0,3846,153.90200000000002,25,24.98992866,training,3840,153.9,3846
v_0X0u_3xUBPE,5615,224.77,25,24.98109178,testing,5616,224.77,5615
v_0X34KkUlCAI,2539,101.611,25,24.98745215,training,2544,101.61,2539
v_0XDH6N86K4k,3528,117.819,30,29.9442365,testing,3520,117.82,3528
v_0XRZ2F5B7fQ,737,61.533,12,11.97731299,training,736,61.53,737
v_0XTAq_xvquw,4799,192.03,25,24.99088684,testing,4800,192.03,4799
v_0Y7c4uPB1tE,6699,223.59,30,29.96108949,testing,6704,223.59,6699
v_0YHCiC7IIg8,3837,128.08,30,29.95783885,validation,3840,128.08,3837
v_0YPfoB84Fes,2581,86.19200000000001,30,29.94477446,training,2576,86.19,2581
v_0YQPGAsZPgY,4981,166.093,30,29.98922291,training,4976,166.09,4981
v_0Yb2EQlAEYM,2124,70.937,30,29.94206127,training,2128,70.94,2124
v_0ZHZ1ZqmT7s,207,10.5,20,19.71428571,validation,192,10.5,207
v_0ZXc2fEDgg8,2077,83.17399999999999,25,24.97174598,validation,2064,83.17,2077
v_0Z_mhRoqG2E,3246,108.35,30,29.95846793,training,3248,108.35,3246
v_0Zg-7EgFiC8,6543,218.22,30,29.98350289,validation,6544,218.22,6543
v_0Zg9UgCp4a4,1645,109.85,15,14.97496586,training,1632,109.85,1645
v_0ZzKrBk1ac8,1716,57.306999999999995,30,29.9439859,training,1712,57.31,1716
v_0_-Q1zOC3Kw,1176,39.27,30,29.94652406,validation,1168,39.27,1176
v_0_1BQPWzRiw,5609,187.13,30,29.97381499,testing,5600,187.13,5609
v_0_9_HIvxNMw,5945,198.415,30,29.96245244,training,5936,198.41,5945
v_0_BvBpwDMpU,1428,57.17,25,24.97813539,training,1424,57.17,1428
v_0_GpcrCLdag,2017,84.103,24,23.98249765,training,2016,84.1,2017
v_0_IShglbOQ4,2361,78.763,30,29.97600396,training,2352,78.76,2361
v_0_PdI-5l62o,2068,68.987,30,29.97666227,validation,2064,68.99,2068
v_0_ZLjaAEx5s,4912,163.98,30,29.95487255,training,4912,163.98,4912
v_0_xap_BBDrw,1436,48.02,30,29.90420658,training,1440,48.02,1436
v_0acEl97ZBME,3078,102.75,30,29.95620438,training,3072,102.75,3078
v_0al9HOh_jjA,1520,50.78,30,29.93304451,testing,1520,50.78,1520
v_0bXzFAKRoBU,932,31.185,30,29.88616322,training,928,31.18,932
v_0bbL30qENMg,3029,201.99,15,14.99579187,training,3024,201.99,3029
v_0bjHe_5nACw,3734,124.69,30,29.94626674,training,3728,124.69,3734
v_0bosp4-pyTM,3464,115.63600000000001,30,29.95606904,training,3456,115.64,3464
v_0bzSBV3jHIY,4558,152.184,30,29.95058613,validation,4560,152.18,4558
v_0cYB-WFrVxk,6719,224.05,30,29.98884178,training,6720,224.05,6719
v_0czF2CCgq6I,1411,47.091,30,29.96326262,validation,1408,47.09,1411
v_0d7bz-Se1mU,2742,109.738,25,24.98678671,testing,2736,109.74,2742
v_0dWysfs67aY,3490,139.74,25,24.97495349,testing,3488,139.74,3490
v_0dZVZtTTgfk,5897,196.86,30,29.95529818,testing,5888,196.86,5897
v_0dc-NU85piM,3434,114.52,30,29.98602864,testing,3424,114.52,3434
v_0df62FHrMT0,588,23.57,25,24.94696648,testing,576,23.57,588
v_0dgmG3h9RLA,1172,78.41,15,14.94707308,training,1152,78.41,1172
v_0dkIbKXXFzI,33,15.49,2,2.1304067140000003,validation,16,15.49,33
v_0dkIuFFlLRM,2271,94.69,24,23.98352519,training,2272,94.69,2271
v_0drl-yrfBAA,7069,235.683,30,29.99367795,validation,7072,235.68,7069
v_0e-qdFlRmPU,4018,167.65,24,23.96659708,validation,4016,167.65,4018
v_0e5zwJywyqk,3913,130.61,30,29.95942118,testing,3904,130.61,3913
v_0e7-mNDgIXw,4884,195.42,25,24.99232422,training,4880,195.42,4884
v_0e7d39SwHCA,1480,49.43600000000001,30,29.93769722,testing,1472,49.44,1480
v_0eR57IP6paM,5485,219.49900000000002,25,24.98872432,testing,5472,219.5,5485
v_0ecdkXfxQUA,275,9.242,30,29.75546419,testing,272,9.24,275
v_0fNBm46reNg,2668,89.038,30,29.96473416,training,2672,89.04,2668
v_0fsMeZoZzJI,1794,59.93,30,29.93492408,validation,1776,59.93,1794
v_0fw8it7Gj7k,4889,163.19,30,29.95894356,training,4880,163.19,4889
v_0gA_3BAxtVM,5269,175.915,30,29.95196544,training,5264,175.91,5269
v_0gLAhptj34w,2748,91.65,30,29.98363339,validation,2752,91.65,2748
v_0gf3AgK1YLY,1989,133.05,15,14.94926719,validation,1968,133.05,1989
v_0gkxTQGR6zI,951,38.17,25,24.9148546,training,944,38.17,951
v_0gm_g4rYCic,3588,143.569,25,24.99146752,training,3584,143.57,3588
v_0gvD2pktxxw,5296,176.774,30,29.95915689,training,5296,176.77,5296
v_0gw1Qq3WRbU,3438,114.8,30,29.94773519,validation,3424,114.8,3438
v_0gwhdJGq2eg,2982,124.44,24,23.96335583,validation,2976,124.44,2982
v_0h45uztur-o,4297,171.94,25,24.99127603,training,4272,171.94,4297
v_0h4UT-2XTAw,4250,170.16,25,24.97649271,validation,4240,170.16,4250
v_0hWGSkDnRHA,6249,208.59,30,29.95829139,training,6240,208.59,6249
v_0hdwFR5qWz4,5717,228.74,25,24.99344234,validation,5712,228.74,5717
v_0hfKWxuVT5k,7104,236.93599999999998,30,29.98278016,training,7104,236.94,7104
v_0iIY3HLF3lU,2673,89.281,30,29.93918079,validation,2672,89.28,2673
v_0iqx7o5WYW8,5477,182.72,30,29.97482487,testing,5456,182.72,5477
v_0ivHmKR8cUw,2760,92.23,30,29.92518703,training,2752,92.23,2760
v_0ixNLmIRd30,2191,87.70200000000001,25,24.98232651,testing,2192,87.7,2191
v_0ixULg-DK_4,220,7.38,30,29.810298100000004,testing,224,7.38,220
v_0j9TxzwRr6E,4419,176.86700000000002,25,24.98487564,training,4416,176.87,4419
v_0jBwj0bfZ3Y,861,29.91,29,28.78635908,training,848,29.91,861
v_0jdSl5-lMpY,4343,173.77900000000002,25,24.99151221,testing,4336,173.78,4343
v_0je8CeAJABY,1948,65.066,30,29.93883134,training,1952,65.07,1948
v_0jeq5CeP2P0,2433,97.385,25,24.98331365,training,2432,97.39,2433
v_0jrThYemNLs,1533,63.995,24,23.95499648,training,1536,63.99,1533
v_0jvbBtMIA8k,3363,224.328,15,14.9914411,training,3360,224.33,3363
v_0k0xNs8Zjb4,3491,116.54,30,29.95538013,testing,3488,116.54,3491
v_0k6GFx2ZCg8,1172,48.95,24,23.94279877,testing,1168,48.95,1172
v_0kTxTWwkY6k,1302,52.13,25,24.97602148,testing,1296,52.13,1302
v_0k_JEcQzi2w,1515,60.651,25,24.97897809,testing,1520,60.65,1515
v_0kfJ7Lu4tvo,5538,221.58900000000003,25,24.99221532,training,5536,221.59,5538
v_0kykNR9FUWU,2924,97.66,30,29.94061028,training,2928,97.66,2924
v_0lYwrXV1R3A,3652,146.19299999999998,25,24.98067623,training,3648,146.19,3652
v_0lbv0AE5gJQ,2304,92.3,25,24.96208017,testing,2304,92.3,2304
v_0lzqfDIWXtw,2525,84.31200000000001,30,29.94828731,training,2528,84.31,2525
v_0m63LNVHP1U,4097,136.766,30,29.95627568,training,4096,136.77,4097
v_0mNZfG6CL74,2684,89.68,30,29.92863515,testing,2688,89.68,2684
v_0n3VRoYYYGU,6963,232.43200000000002,30,29.95714876,validation,6960,232.43,6963
v_0nPeqy-DA2E,5435,202.9,27,26.78659438,validation,5424,202.9,5435
v_0p34rFNYj_M,2006,67.06,30,29.91351029,training,1984,67.06,2006
v_0p3JN4KJsUs,2915,97.32,30,29.95273325,training,2912,97.32,2915
v_0pGXfomqurw,3915,156.666,25,24.98946804,training,3920,156.67,3915
v_0pcrpO0Gd8M,4025,167.95,24,23.96546591,validation,4016,167.95,4025
v_0pegrKSh4iw,4428,177.169,25,24.993085699999998,validation,4432,177.17,4428
v_0pxONuRdIAY,4406,147.076,30,29.95730099,training,4400,147.08,4406
v_0q9yZPTBbus,2876,119.885,24,23.98965675,testing,2880,119.89,2876
v_0qQvcJJekN8,751,25.101,30,29.91912673,validation,752,25.1,751
v_0qTzoVjsMpQ,6763,225.75,30,29.95791805,training,6768,225.75,6763
v_0qoi1RmRMbQ,361,12.075,30,29.89648033,testing,352,12.07,361
v_0r-_a6m5k-0,1397,46.65,30,29.94640943,validation,1392,46.65,1397
v_0rDLcTmgzGQ,3352,134.1,25,24.99627144,training,3344,134.1,3352
v_0rDb-zfhH0E,6025,201.09,30,29.96170869,training,6016,201.09,6025
v_0rRk3C1yor8,5412,180.63,30,29.96180037,testing,5408,180.63,5412
v_0rX2f0H3AaA,1996,83.36,24,23.94433781,training,2000,83.36,1996
v_0rr7iGHamw0,1801,60.09,30,29.9717091,testing,1792,60.09,1801
v_0t49I3VyI0g,7041,234.99,30,29.96297715,testing,7040,234.99,7041
v_0tJ7eW6TKKM,4771,159.243,30,29.96050062,training,4768,159.24,4771
v_0tqPeeUvNsE,5245,210.03,25,24.97262296,testing,5232,210.03,5245
v_0uOMJSUza68,3244,108.46,30,29.90964411,validation,3232,108.46,3244
v_0ufZs4e24Xs,1740,174.06,10,9.996552913,training,1728,174.06,1740
v_0uh3HP895OA,3940,131.634,30,29.93147667,training,3936,131.63,3940
v_0vCynjlkM5A,327,13.142999999999999,25,24.88016435,training,320,13.14,327
v_0vIFg1eE7Tw,5091,203.73,25,24.98895597,training,5088,203.73,5091
v_0vJfctL116Y,3550,148.12,24,23.96705374,training,3552,148.12,3550
v_0vQs3ztG7vg,1137,37.965,30,29.9486369,validation,1136,37.97,1137
v_0vssmM38x-0,4056,135.42,30,29.95126274,testing,4048,135.42,4056
v_0w-3O0ZOQFQ,2173,72.539,30,29.95629937,validation,2176,72.54,2173
v_0w2XFd-Q9Eg,462,18.576,25,24.87080103,training,464,18.58,462
v_0w4OkBenR_k,4216,140.83,30,29.93680324,testing,4208,140.83,4216
v_0w7cO4tscBc,2909,98.8,29,29.44331984,validation,2896,98.8,2909
v_0wXKWpGzMJQ,1818,72.77199999999999,25,24.98213599,testing,1808,72.77,1818
v_0wpStx2JuS4,2072,69.196,30,29.94392739,training,2064,69.2,2072
v_0wwx4wnHv-U,261,8.78,30,29.72665148,training,256,8.78,261
v_0x4TP4MPelY,2216,147.8,15,14.993234099999999,validation,2208,147.8,2216
v_0x6ZV9Y8g_c,1297,44.03,29,29.45718828,testing,1296,44.03,1297
v_0x7ZcIZffyg,3601,144.1,25,24.98959056,testing,3600,144.1,3601
v_0xBP-TSsqb0,2820,94.16,30,29.94902294,testing,2816,94.16,2820
v_0xJPQ1I8-e0,838,27.980999999999998,30,29.94889389,training,816,27.98,838
v_0xxl3iG3VKY,1165,46.86,25,24.86128895,training,1168,46.86,1165
v_0y4mO86t4Z0,4071,169.88,24,23.96397457,validation,4048,169.88,4071
v_0yGGccaHMnI,1380,46.068999999999996,30,29.9550674,validation,1376,46.07,1380
v_0y_5NIIvUzI,5071,202.896,25,24.99309991,validation,5072,202.9,5071
v_0yi-nkwLEnI,3450,115.17,30,29.95571763,validation,3440,115.17,3450
v_0ynXG7NB3fM,4657,186.39,25,24.98524599,testing,4656,186.39,4657
v_0ys4fnsu9Jc,1932,64.53,30,29.93956299,training,1936,64.53,1932
v_0ysVELHeEyc,4961,165.44299999999998,30,29.98615837,training,4960,165.44,4961
v_0yy1Df51_QE,3334,111.456,30,29.91314958,testing,3328,111.46,3334
v_0z7qHOca3D4,3460,115.5,30,29.95670996,training,3456,115.5,3460
v_0zXTrkgUj0U,1700,56.8,30,29.92957746,training,1696,56.8,1700
v_0z_dyY_89ys,2887,96.43,30,29.93881572,training,2880,96.43,2887
v_0zjA3KPnLK8,5405,180.234,30,29.98879235,validation,5408,180.23,5405
v_0zrJtIM2XRA,6261,208.96,30,29.96267228,testing,6256,208.96,6261
v_1-Ud-q4y1oc,2346,80.02,29,29.31767058,validation,2336,80.02,2346
v_1-nEQf-TJPE,1661,55.64,30,29.85262401,training,1648,55.64,1661
v_10fX73-AXcg,4602,184.135,25,24.99253265,testing,4592,184.13,4602
v_10uSu442cOE,3383,141.2,24,23.95892351,training,3376,141.2,3383
v_11p9goB2rm8,846,33.9,25,24.95575221,testing,832,33.9,846
v_122b9bus5Bs,4002,160.218,25,24.97846684,testing,4000,160.22,4002
v_12IrPzohRSw,3402,113.59299999999999,30,29.94902855,training,3392,113.59,3402
v_12Nafz_Yet4,4326,144.359,30,29.96695738,testing,4320,144.36,4326
v_12qA1Z4EsUI,6269,209.26,30,29.95794705,testing,6272,209.26,6269
v_12qgT1JASV4,4772,159.31,30,29.95417739,training,4752,159.31,4772
v_12sz7NMvyfI,2055,68.615,30,29.94971945,training,2048,68.61,2055
v_12v5k4Z8lAE,2775,115.8,24,23.96373057,validation,2768,115.8,2775
v_134qxRztr2s,5055,168.6,30,29.98220641,testing,5056,168.6,5055
v_134sVNOzn_w,3132,125.365,25,24.9830495,training,3136,125.36,3132
v_13Y47Uk_w1o,4496,150.094,30,29.95456181,validation,4480,150.09,4496
v_13hdhdieZuc,1452,53.69,27,27.0441423,training,1440,53.69,1452
v_13ubLHzEW8A,5965,198.95,30,29.98240764,testing,5968,198.95,5965
v_13vEnzRCKzo,3932,131.31,30,29.94440637,training,3936,131.31,3932
v_1494UwmvAJM,1260,42.075,30,29.94652406,testing,1264,42.08,1260
v_14AnvDNV5BI,668,22.338,30,29.90419912,training,672,22.34,668
v_14X-i7vqXWU,6330,211.14,30,29.98010799,training,6320,211.14,6330
v_14dA-qLmNZo,1629,65.25,25,24.96551724,training,1632,65.25,1629
v_1517CiM5c0A,6391,214.27,30,29.82685397,validation,6384,214.27,6391
v_15HUSdsIHxg,3503,116.867,30,29.97424423,training,3504,116.87,3503
v_15IRaGI4Ml0,5509,183.995,30,29.94103101,validation,5504,184.0,5509
v_15Yf7NIDLtM,3881,155.296,25,24.99098496,training,3872,155.3,3881
v_15npAlupNU4,3655,122.068,30,29.94232723,validation,3632,122.07,3655
v_15yU0R2MBQM,1744,58.26,30,29.93477515,testing,1744,58.26,1744
v_16725zS5kVM,7085,236.21599999999998,30,29.99373455,testing,7088,236.22,7085
v_16Jm2QATbtE,2091,69.82300000000001,30,29.94715208,testing,2096,69.82,2091
v_16Mq9vM7Nck,1935,77.462,25,24.97999019,training,1936,77.46,1935
v_16T82DHJClA,2954,123.29799999999999,24,23.95821506,training,2944,123.3,2954
v_16ZtFro1khg,2260,90.48899999999999,25,24.97541138,testing,2256,90.49,2260
v_16bJAOf1SJI,4795,159.893,30,29.98880501,testing,4800,159.89,4795
v_16czjUF1AA4,2594,86.61,30,29.95035215,testing,2592,86.61,2594
v_16g-sBraeKE,5398,225.23,24,23.96661191,training,5392,225.23,5398
v_173d8EtsIpE,5609,187.13,30,29.97381499,validation,5600,187.13,5609
v_17ODXa4CEmI,3364,112.339,30,29.94507695,training,3360,112.34,3364
v_17nr8u_ze0o,1715,57.284,30,29.93855178,training,1712,57.28,1715
v_17zMW3rzlR4,2494,83.26700000000001,30,29.95184167,training,2496,83.27,2494
v_18QVPZgjy8w,3969,132.38,30,29.98187037,training,3968,132.38,3969
v_18k_K9cFFJg,5764,192.31799999999998,30,29.97119354,training,5760,192.32,5764
v_18qVzfQ9VAs,2120,70.87,30,29.91392691,training,2112,70.87,2120
v_18yZR3NDaXM,6469,215.95,30,29.95600834,testing,6464,215.95,6469
v_1926p23ooUM,1833,61.26,30,29.92164545,validation,1824,61.26,1833
v_19LxLS1_Yn0,1070,35.74,30,29.93844432,validation,1072,35.74,1070
v_19SHLOheCmo,6931,231.13,30,29.98745295,training,6928,231.13,6931
v_19YCgLDhfoE,3179,106.209,30,29.93155006,training,3184,106.21,3179
v_19fGZFUE7yE,3354,112.176,30,29.89944373,training,3344,112.18,3354
v_1AEZ9fDDkz4,2362,94.62200000000001,25,24.9624823,training,2352,94.62,2362
v_1ASxtL1Brn4,880,35.295,25,24.93271002,testing,880,35.3,880
v_1ATBCBUgflA,2041,68.15,30,29.948642699999997,training,2032,68.15,2041
v_1AZxtWKkRlo,5790,193.26,30,29.95963986,training,5792,193.26,5790
v_1AiQt87brik,2255,75.303,30,29.94568609,validation,2256,75.3,2255
v_1Ao43T5yRjI,4551,182.09,25,24.99313526,training,4544,182.09,4551
v_1AxGiLSmGZo,1500,60.16,25,24.93351064,training,1488,60.16,1500
v_1B3XsffrM4M,2884,115.5,25,24.96969697,validation,2880,115.5,2884
v_1BUnQWRBpYg,6537,218.175,30,29.96218632,validation,6528,218.18,6537
v_1BWF1U1dJ_w,2538,105.91,24,23.963742800000002,training,2528,105.91,2538
v_1BfYAuxv6Wk,1902,63.58,30,29.91506763,training,1904,63.58,1902
v_1BrN3RGFXDs,3441,114.78,30,29.97909043,testing,3440,114.78,3441
v_1C0Ur7fen8s,1068,71.263,15,14.98673926,training,1072,71.26,1068
v_1Cdqwg7Giv4,5581,186.36,30,29.94741361,training,5584,186.36,5581
v_1Cf8TkmsbMU,4078,136.0,30,29.98529412,training,4080,136.0,4078
v_1Cg6rkv4lyk,1577,52.687,30,29.93148215,testing,1568,52.69,1577
v_1Cv2YWq34ao,740,49.39,15,14.98279004,testing,736,49.39,740
v_1D7iddqIIhM,380,15.88,24,23.92947103,training,384,15.88,380
